,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,,,,,,
623,10,6,1,5,14,14,14,14,5,8,7,7,6,5,8,,,,,,
624,5,11,2,10,8,5,6,14,8,9,5,14,6,13,9,,,,,,
625,8,9,14,12,8,8,10,4,5,8,8,13,8,4,8,,,,,,
626,6,4,8,13,8,5,9,8,0,8,13,10,8,0,8,,,,,,
627,4,4,0,13,5,4,4,12,6,8,4,4,11,13,5,,,,,,
628,8,3,10,10,5,9,13,8,10,14,5,4,7,10,14,,,,,,
629,7,10,2,5,11,8,7,11,7,6,9,8,8,6,6,,,,,,
630,8,9,11,11,11,4,14,11,11,7,5,10,11,11,7,,,,,,
631,5,11,4,14,6,4,11,11,9,6,6,11,11,4,4,,,,,,
632,14,7,13,12,9,12,14,13,1,6,5,11,13,11,6,,,,,,
633,7,4,7,4,13,4,4,9,4,6,4,4,14,4,13,,,,,,
634,6,4,6,7,13,6,13,6,9,7,6,11,6,14,7,,,,,,
635,6,6,14,10,8,9,11,14,5,13,13,8,7,14,8,,,,,,
636,9,14,8,13,13,6,10,11,2,13,7,8,12,12,8,,,,,,
637,4,7,13,8,11,12,7,5,5,7,7,7,9,9,7,,,,,,
638,12,4,9,9,7,6,13,4,6,4,5,10,14,7,4,,,,,,
639,9,10,11,1,9,14,8,8,12,7,9,13,11,6,7,,,,,,
640,11,10,13,12,11,11,8,7,1,11,11,11,4,10,11,,,,,,
641,13,9,10,12,6,5,12,7,10,10,6,12,13,5,10,,,,,,
642,8,9,12,8,13,8,0,11,8,7,8,0,5,12,13,,,,,,
643,4,0,13,7,11,6,0,0,5,11,7,12,0,14,11,,,,,,
644,10,10,0,0,12,3,6,0,0,1,9,13,12,0,11,,,,,,
645,11,12,11,13,11,11,5,11,5,11,11,6,11,9,11,,,,,,
646,13,4,11,12,8,5,0,10,12,5,8,0,8,12,8,,,,,,
647,4,13,12,11,7,4,10,14,10,9,4,6,0,0,8,,,,,,
648,14,14,8,0,10,4,14,14,0,4,13,14,14,13,11,,,,,,
649,10,6,10,6,4,10,7,10,8,4,10,14,10,9,5,,,,,,
650,10,12,13,10,8,10,8,12,10,8,10,11,11,14,13,,,,,,
651,6,8,11,5,13,7,13,12,9,6,4,6,14,10,10,,,,,,
652,11,5,8,7,13,6,8,11,5,13,7,13,12,9,6,,,,,,
653,14,4,8,4,11,5,9,8,14,11,6,10,8,13,9,,,,,,
654,8,10,6,7,7,8,4,11,13,12,8,9,14,6,7,,,,,,
655,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,,,,,,
656,14,7,12,13,8,13,14,12,6,14,5,4,12,4,8,,,,,,
657,8,8,12,7,9,12,8,4,12,10,11,8,14,13,10,,,,,,
658,12,9,0,0,9,12,8,0,14,5,12,11,4,9,5,,,,,,
659,7,5,7,4,5,7,14,7,11,5,7,7,7,2,11,,,,,,
660,4,14,0,0,13,12,14,0,0,8,11,14,11,13,8,,,,,,
661,11,0,11,5,8,11,0,8,14,12,11,0,7,9,12,,,,,,
662,14,5,14,14,8,14,6,14,14,12,14,11,14,14,12,,,,,,
663,5,14,4,0,4,14,12,7,14,4,13,3,9,9,13,,,,,,
664,10,9,8,4,8,9,14,8,14,10,6,13,8,13,6,,,,,,
665,7,8,11,7,13,11,14,11,5,13,11,6,8,14,5,,,,,,
666,6,11,0,9,8,13,7,0,14,7,12,10,10,0,7,,,,,,
667,12,0,10,5,12,2,0,10,14,10,13,12,10,4,10,,,,,,
668,11,14,7,5,11,11,10,9,14,11,11,0,1,9,11,,,,,,
669,14,9,11,9,13,14,4,10,10,5,14,8,8,7,13,,,,,,
670,9,13,13,4,9,14,13,13,9,5,6,13,13,6,4,,,,,,
671,4,5,10,5,12,8,10,6,9,10,14,11,11,14,6,,,,,,
672,11,6,8,14,8,8,12,8,13,8,8,9,8,0,8,,,,,,
673,8,0,4,5,13,7,0,12,7,7,10,0,3,6,10,,,,,,
674,11,12,10,11,11,7,5,10,6,13,6,6,10,13,13,,,,,,
675,4,7,9,5,5,12,13,4,9,11,7,10,14,14,11,,,,,,
676,6,14,7,10,14,9,14,13,5,14,13,13,4,14,14,,,,,,
677,8,10,6,4,8,8,13,11,14,8,8,5,10,7,8,,,,,,
678,14,14,13,12,11,14,14,4,13,7,4,14,6,5,7,,,,,,
679,13,5,7,6,11,5,6,4,8,13,8,11,13,9,13,,,,,,
680,14,12,0,7,9,7,12,0,5,5,5,12,4,14,5,,,,,,
681,4,8,12,14,8,7,14,7,5,14,6,11,14,10,8,,,,,,
682,6,0,10,5,11,7,12,4,14,11,11,8,11,9,11,,,,,,
683,13,5,13,8,10,13,6,13,10,12,13,11,13,9,11,,,,,,
684,13,14,13,5,13,13,11,13,14,13,13,10,7,9,13,,,,,,
685,14,13,14,12,14,14,11,14,8,14,14,0,14,7,14,,,,,,
686,5,13,14,12,13,14,9,13,12,5,13,8,6,12,5,,,,,,
687,8,0,6,0,4,9,0,6,0,9,4,11,6,13,9,,,,,,
688,13,1,7,11,11,5,13,9,11,11,8,9,3,11,11,,,,,,
689,10,10,9,0,5,10,10,7,14,5,10,10,13,4,14,,,,,,
690,4,0,7,0,6,6,0,7,0,12,13,0,7,13,10,,,,,,
691,13,11,12,14,13,5,5,12,9,8,6,6,12,10,11,,,,,,
692,6,13,13,11,4,9,10,5,14,8,8,0,9,8,4,,,,,,
693,8,13,8,4,4,8,12,8,14,4,8,5,8,7,12,,,,,,
694,5,10,12,5,7,10,14,12,9,10,6,8,12,7,10,,,,,,
695,13,7,10,7,13,4,7,9,7,5,6,7,5,7,13,,,,,,
696,11,11,4,9,14,11,11,8,12,8,11,11,4,14,14,,,,,,
697,9,4,13,5,7,9,12,0,14,6,9,1,0,7,7,,,,,,
698,13,13,11,8,11,12,10,12,13,11,8,7,9,3,10,,,,,,
699,12,13,7,11,12,7,6,14,13,13,6,9,13,6,13,,,,,,
700,7,9,0,9,8,6,12,0,5,5,10,0,0,11,8,,,,,,
701,4,9,0,4,4,6,14,0,12,7,7,10,10,6,4,,,,,,
702,13,13,13,4,8,13,13,7,8,12,13,13,14,7,14,,,,,,
703,6,0,7,0,13,6,0,6,13,5,6,11,6,14,5,,,,,,
704,10,10,10,14,10,10,10,10,6,10,10,10,10,8,10,,,,,,
705,12,10,8,14,9,8,0,10,5,14,7,0,3,11,8,,,,,,
706,7,14,4,0,14,6,14,12,0,14,9,14,5,0,14,,,,,,
707,11,9,8,12,7,11,6,4,14,13,13,7,7,5,7,,,,,,
708,7,0,4,10,10,6,0,4,6,13,10,0,4,8,7,,,,,,
709,5,11,8,12,7,8,11,7,6,7,4,11,14,12,13,,,,,,
710,13,9,7,14,12,12,6,14,5,12,12,7,13,10,12,,,,,,
711,10,10,1,3,6,10,10,14,11,7,10,4,5,6,9,,,,,,
712,7,4,13,4,7,5,9,13,5,6,14,6,13,9,6,,,,,,
713,4,7,1,7,13,11,12,14,6,8,7,6,6,11,8,,,,,,
714,5,10,5,11,4,5,5,5,10,4,5,5,5,0,9,,,,,,
715,1,8,11,13,5,9,14,5,14,5,4,12,5,4,5,,,,,,
716,8,13,9,8,11,9,11,7,9,3,4,2,9,12,10,,,,,,
717,9,14,10,0,7,6,11,10,14,14,7,9,10,4,8,,,,,,
718,12,4,11,8,11,6,10,10,12,9,7,7,7,5,11,,,,,,
719,8,13,3,12,13,8,4,14,7,7,8,10,6,14,7,,,,,,
720,11,4,0,5,2,13,4,0,11,11,12,4,0,11,6,,,,,,
721,6,10,7,9,6,5,5,7,12,6,9,14,4,11,12,,,,,,
722,9,5,3,11,12,7,6,12,6,4,13,11,10,13,10,,,,,,
723,12,8,9,6,7,6,4,10,13,7,8,13,12,14,7,,,,,,
724,13,6,7,8,10,5,7,14,7,10,8,14,13,12,10,,,,,,
725,8,7,7,14,8,14,7,7,4,14,3,7,4,11,14,,,,,,
726,5,14,0,5,4,5,12,0,5,4,5,11,0,5,14,,,,,,
727,12,6,4,9,5,6,6,5,14,13,6,6,12,0,5,,,,,,
728,14,5,7,7,7,1,10,7,7,7,12,11,7,7,7,,,,,,
729,10,8,13,14,12,10,12,0,4,12,10,5,0,9,10,,,,,,
730,14,12,2,0,6,14,9,10,0,12,14,6,7,13,12,,,,,,
731,14,13,12,7,13,7,13,8,5,13,5,13,5,14,13,,,,,,
732,5,13,13,9,7,14,14,13,6,14,12,11,13,8,8,,,,,,
733,7,9,9,0,9,6,9,9,0,9,14,9,9,0,9,,,,,,
734,10,8,13,4,9,10,11,3,12,4,10,12,9,14,5,,,,,,
735,9,10,3,1,9,9,4,10,11,9,9,6,7,6,9,,,,,,
736,12,7,11,9,7,10,14,11,4,7,7,10,11,7,13,,,,,,
737,7,12,10,10,14,13,14,8,14,5,4,6,10,0,14,,,,,,
738,11,11,4,1,9,11,11,10,10,5,11,11,13,6,5,,,,,,
739,9,7,6,10,5,5,12,12,7,5,5,6,4,6,5,,,,,,
740,6,4,11,9,13,7,4,8,10,7,4,10,11,13,7,,,,,,
741,8,12,8,6,8,8,9,8,7,8,8,14,8,12,8,,,,,,
742,10,12,9,8,7,10,5,7,7,7,10,6,13,12,13,,,,,,
743,4,10,0,11,13,4,8,12,13,13,4,13,11,6,3,,,,,,
744,6,6,8,14,4,7,11,7,5,6,13,8,14,9,6,,,,,,
745,13,13,13,12,14,13,13,13,3,8,13,13,13,11,8,,,,,,
746,9,7,7,7,4,8,7,7,13,12,4,7,7,8,4,,,,,,
747,6,10,3,5,6,6,7,9,11,6,6,14,5,3,6,,,,,,
748,4,10,4,9,8,4,9,4,6,9,4,12,4,8,8,,,,,,
749,4,14,3,5,10,4,10,9,10,6,4,8,8,7,6,,,,,,
750,12,0,8,5,9,12,0,5,10,11,12,11,10,11,7,,,,,,
751,5,14,9,0,9,4,6,9,0,9,13,7,9,4,9,,,,,,
752,14,11,7,9,14,14,10,4,12,14,14,13,12,13,14,,,,,,
753,12,12,5,5,14,12,14,10,14,5,12,4,2,9,14,,,,,,
754,7,12,4,11,8,7,14,13,14,9,7,5,12,8,9,,,,,,
755,11,6,11,8,7,11,7,11,7,13,11,14,11,12,7,,,,,,
756,8,9,8,4,8,8,4,8,14,8,8,13,8,7,8,,,,,,
757,7,3,0,8,4,14,11,0,8,10,5,13,0,8,10,,,,,,
758,6,8,6,13,5,6,4,6,14,12,6,10,6,9,5,,,,,,
759,4,8,11,4,10,4,4,7,4,10,14,4,14,4,5,,,,,,
760,6,12,14,11,14,7,12,4,2,8,13,12,4,13,14,,,,,,
761,13,13,13,10,9,14,9,0,5,5,7,8,0,14,14,,,,,,
762,5,12,4,9,5,14,3,11,4,5,13,13,11,7,13,,,,,,
763,5,10,10,14,6,6,14,7,5,6,9,8,13,10,10,,,,,,
764,5,4,12,9,5,8,13,9,8,12,13,11,7,6,5,,,,,,
765,14,12,8,9,3,7,5,8,5,14,14,12,8,11,14,,,,,,
766,10,5,7,9,9,10,6,13,7,4,13,11,9,5,5,,,,,,
767,14,8,8,13,4,7,8,8,0,10,14,8,8,0,10,,,,,,
768,5,5,5,10,5,5,14,5,7,5,5,12,5,6,5,,,,,,
769,13,10,5,13,10,5,10,9,5,10,6,4,11,4,10,,,,,,
770,5,5,9,11,14,10,6,2,6,14,6,11,10,4,8,,,,,,
771,8,5,11,8,5,8,9,5,8,5,8,4,6,8,13,,,,,,
772,7,14,12,7,10,4,14,5,5,4,12,14,11,13,11,,,,,,
773,7,11,3,0,11,12,10,10,0,7,13,14,7,14,7,,,,,,
774,8,13,11,9,5,9,10,5,4,5,5,7,5,10,5,,,,,,
775,4,8,4,9,14,13,11,6,12,14,4,12,7,13,14,,,,,,
776,6,12,0,9,8,9,12,4,6,11,1,12,10,8,11,,,,,,
777,4,10,9,6,5,11,10,10,12,14,7,10,10,8,5,,,,,,
778,6,11,0,11,13,9,11,0,11,7,1,11,10,14,13,,,,,,
779,13,4,7,13,5,13,8,14,14,14,13,11,12,6,14,,,,,,
780,11,3,10,0,12,7,13,10,0,1,6,4,10,0,11,,,,,,
781,7,9,9,8,11,6,14,2,7,11,9,10,13,12,11,,,,,,
782,6,13,5,9,8,6,10,14,5,8,6,9,3,8,13,,,,,,
783,6,10,12,8,12,6,11,9,14,10,6,14,7,5,12,,,,,,
784,13,7,13,14,11,12,7,5,11,11,13,7,9,13,14,,,,,,
785,14,6,5,10,5,13,6,12,4,13,4,6,9,12,7,,,,,,
786,6,12,14,14,10,7,5,14,14,7,14,6,14,14,10,,,,,,
787,7,10,14,11,12,13,14,4,3,12,4,8,4,13,9,,,,,,
0,8,8,14,13,8,8,8,4,14,8,8,8,8,6,8,,,,,,
1,2,14,10,6,4,10,14,7,8,11,5,14,4,10,5,,,,,,
2,6,6,6,14,11,6,6,6,5,14,6,6,5,11,11,,,,,,
3,8,14,12,6,5,5,6,6,4,14,9,4,7,8,14,,,,,,
4,7,14,8,7,11,13,6,7,12,7,4,7,4,2,7,,,,,,
5,9,11,8,5,8,2,11,4,11,8,13,11,7,11,14,,,,,,
6,7,4,4,5,13,6,4,4,10,13,10,4,4,7,10,,,,,,
7,7,9,9,12,12,6,9,9,8,7,14,9,8,7,7,,,,,,
8,7,11,9,11,8,7,1,5,5,14,7,12,7,4,14,,,,,,
9,11,11,11,14,12,11,11,11,9,12,11,11,11,12,9,,,,,,
10,14,9,14,8,7,12,6,12,7,12,14,7,6,12,7,,,,,,
11,14,12,5,14,9,9,11,5,4,8,14,6,5,11,9,,,,,,
12,5,8,8,13,5,6,12,8,5,14,11,9,8,4,14,,,,,,
13,6,6,6,8,14,6,6,6,14,8,6,6,6,5,13,,,,,,
14,5,12,2,6,12,10,8,10,8,12,6,11,7,10,6,,,,,,
15,8,13,10,13,13,4,8,12,14,4,12,13,0,11,4,,,,,,
16,13,7,12,0,14,8,13,0,13,11,4,10,0,14,7,,,,,,
17,5,14,14,13,5,13,14,14,9,5,4,14,14,10,4,,,,,,
18,8,13,6,10,4,7,10,6,4,4,9,0,6,12,7,,,,,,
19,9,13,4,9,7,8,11,12,6,7,4,1,10,7,7,,,,,,
20,6,14,3,12,12,6,6,13,11,5,6,6,7,7,12,,,,,,
21,14,5,5,13,11,7,5,5,10,10,8,5,5,7,4,,,,,,
22,9,4,11,11,8,6,4,4,13,8,7,4,4,6,9,,,,,,
23,10,10,10,6,5,10,10,10,8,8,10,10,10,9,8,,,,,,
24,6,13,6,11,4,13,11,6,7,4,12,3,6,5,7,,,,,,
25,5,0,4,4,14,6,0,4,5,5,9,11,13,9,14,,,,,,
26,8,13,11,10,8,8,5,0,12,8,8,6,0,7,8,,,,,,
27,11,4,7,9,14,13,10,9,10,7,12,9,14,13,14,,,,,,
28,5,14,13,8,14,10,14,4,10,14,6,14,6,5,14,,,,,,
29,7,7,9,12,11,7,7,5,6,11,7,7,9,14,2,,,,,,
30,12,6,9,7,10,12,9,3,5,13,12,12,10,14,4,,,,,,
31,8,12,11,11,14,11,12,10,6,8,5,12,8,11,8,,,,,,
32,12,12,12,12,3,12,12,12,10,10,12,12,12,5,6,,,,,,
33,9,4,10,5,11,9,12,11,10,13,9,1,13,12,13,,,,,,
34,12,14,9,11,5,1,11,10,6,13,13,3,10,13,11,,,,,,
35,11,12,5,4,4,4,6,5,14,6,11,10,6,5,4,,,,,,
36,12,12,10,12,14,12,12,8,10,8,12,12,10,5,8,,,,,,
37,14,10,5,8,7,14,13,11,10,7,14,6,1,9,4,,,,,,
38,2,6,13,8,4,12,4,13,10,14,6,14,13,9,1,,,,,,
39,10,13,7,4,7,6,13,14,6,7,7,13,12,4,12,,,,,,
40,4,0,0,6,7,12,0,0,14,7,7,11,10,4,7,,,,,,
41,7,11,12,6,12,5,3,11,12,9,14,13,3,8,9,,,,,,
42,5,8,6,11,6,12,4,6,14,6,11,10,6,4,6,,,,,,
43,5,12,4,6,4,8,8,4,14,4,11,4,4,5,4,,,,,,
44,13,10,10,3,4,5,10,10,11,6,6,10,10,6,6,,,,,,
45,11,12,13,14,11,11,8,7,9,11,11,10,4,4,11,,,,,,
46,6,6,6,5,9,6,6,6,11,10,6,6,6,2,1,,,,,,
47,4,0,5,2,11,7,0,5,12,11,10,13,5,7,10,,,,,,
48,7,0,0,9,4,7,0,10,4,9,7,11,9,6,9,,,,,,
49,14,7,14,14,14,14,13,14,14,14,4,11,14,14,14,,,,,,
50,13,14,7,3,4,13,2,12,11,14,13,12,8,6,2,,,,,,
51,13,7,7,5,14,12,7,7,4,8,13,7,7,11,8,,,,,,
52,14,3,13,10,14,9,14,8,13,5,7,10,12,9,5,,,,,,
53,8,6,2,5,9,9,6,9,11,12,4,6,5,3,10,,,,,,
54,11,4,10,3,8,7,6,10,11,13,6,7,10,6,8,,,,,,
55,12,9,9,5,11,11,9,9,10,5,7,9,9,12,8,,,,,,
56,8,5,5,10,6,9,5,5,8,14,13,5,5,13,14,,,,,,
57,10,13,11,4,9,2,5,4,9,8,14,6,4,6,9,,,,,,
58,7,12,4,9,4,14,5,8,5,7,5,12,8,11,4,,,,,,
59,6,8,9,6,6,5,13,5,9,12,9,11,9,12,10,,,,,,
60,10,14,2,8,11,6,14,13,10,11,7,14,12,9,12,,,,,,
61,6,6,6,0,11,6,6,6,13,1,6,6,6,14,10,,,,,,
62,5,7,7,5,11,6,14,14,14,12,9,4,13,6,12,,,,,,
63,10,4,8,13,10,1,4,11,8,5,14,4,12,7,5,,,,,,
64,12,9,14,12,12,12,12,13,12,12,12,12,6,12,12,,,,,,
65,6,11,10,5,10,7,8,10,10,10,10,10,10,10,10,,,,,,
66,13,6,3,4,10,12,6,9,7,10,13,6,5,9,11,,,,,,
67,4,10,9,14,6,11,10,10,4,4,7,10,10,9,4,,,,,,
68,14,5,8,1,7,9,5,14,12,7,14,5,9,7,10,,,,,,
69,12,14,12,8,7,12,4,12,10,6,12,0,12,9,6,,,,,,
70,5,0,1,10,14,13,0,13,7,14,4,12,12,5,14,,,,,,
71,3,6,11,0,13,9,12,8,14,8,4,13,9,10,8,,,,,,
72,4,5,4,9,5,4,6,4,5,9,4,12,4,11,5,,,,,,
73,4,10,2,6,8,12,0,9,9,8,7,0,4,12,14,,,,,,
74,14,9,6,10,11,4,9,7,12,1,6,9,13,6,10,,,,,,
75,8,13,7,7,8,4,11,7,7,14,12,1,7,7,14,,,,,,
76,8,11,12,13,6,11,8,7,6,6,5,4,14,4,9,,,,,,
77,8,13,8,12,8,8,12,8,13,8,8,5,6,14,8,,,,,,
78,9,8,10,12,12,9,9,9,1,4,9,9,9,11,10,,,,,,
79,6,6,8,11,6,6,6,10,13,6,6,6,2,8,6,,,,,,
80,3,5,5,13,9,12,10,7,14,4,6,11,7,9,4,,,,,,
81,5,0,10,12,4,14,0,10,3,4,13,0,10,11,5,,,,,,
82,14,12,14,10,11,14,2,14,7,11,14,9,14,5,12,,,,,,
83,13,0,6,10,8,13,4,7,7,12,13,8,12,5,14,,,,,,
84,5,12,8,5,8,6,9,6,11,8,11,0,12,7,8,,,,,,
85,14,7,8,0,12,14,13,14,0,8,14,11,14,13,8,,,,,,
86,5,12,8,11,14,5,11,9,8,14,5,6,13,4,6,,,,,,
87,12,10,6,8,8,12,14,7,12,8,12,8,11,12,13,,,,,,
88,14,10,13,9,4,13,10,3,4,5,5,10,9,0,4,,,,,,
89,13,14,8,4,14,4,8,12,5,14,7,14,12,9,8,,,,,,
90,11,7,11,8,11,11,14,11,4,11,11,10,11,9,11,,,,,,
91,13,11,4,5,10,14,11,12,4,12,7,11,5,12,12,,,,,,
92,13,12,4,12,12,12,12,13,10,12,12,12,0,5,12,,,,,,
93,11,11,4,14,12,7,0,10,14,12,6,0,8,14,1,,,,,,
94,7,7,5,4,5,7,7,9,11,5,7,7,4,1,11,,,,,,
95,13,7,10,9,14,13,14,11,10,7,13,11,12,7,14,,,,,,
96,12,6,10,0,12,12,9,7,0,12,12,12,9,0,12,,,,,,
97,10,4,7,7,8,5,12,4,5,8,10,2,13,4,12,,,,,,
98,11,1,5,4,12,7,9,5,14,12,8,10,5,10,13,,,,,,
99,5,10,6,14,13,12,9,6,11,8,6,7,6,13,13,,,,,,
100,9,12,7,10,12,6,5,9,4,14,4,13,6,13,8,,,,,,
101,11,4,12,4,8,12,10,4,6,8,6,7,14,10,8,,,,,,
102,13,4,0,6,11,1,9,9,10,11,11,10,14,1,7,,,,,,
103,8,8,8,7,7,8,8,8,8,13,8,8,8,8,13,,,,,,
104,14,13,14,0,13,14,12,14,0,8,14,1,14,0,13,,,,,,
105,7,7,5,8,5,7,7,9,5,11,7,7,10,9,11,,,,,,
106,5,5,12,8,12,5,5,11,13,2,13,6,13,13,13,,,,,,
107,5,5,0,4,9,5,5,0,10,11,5,5,12,8,12,,,,,,
108,4,4,10,14,5,10,9,8,9,8,5,6,13,4,5,,,,,,
109,5,4,4,9,11,11,4,4,10,12,6,4,4,11,2,,,,,,
110,13,10,13,10,4,14,14,6,9,7,7,8,7,0,7,,,,,,
111,6,8,13,14,3,9,11,13,9,10,14,4,13,4,6,,,,,,
112,11,8,11,4,7,13,14,11,7,6,14,6,11,5,7,,,,,,
113,12,10,5,7,12,13,11,13,9,10,5,14,12,8,8,,,,,,
114,6,9,6,14,13,6,7,6,9,5,6,13,6,5,5,,,,,,
115,9,9,13,12,10,9,9,6,4,13,9,9,7,5,11,,,,,,
116,4,14,8,11,11,7,8,5,6,11,6,14,10,11,14,,,,,,
117,2,6,8,11,14,13,7,12,1,8,5,14,12,13,8,,,,,,
118,4,9,9,10,7,7,9,9,7,13,5,9,9,5,7,,,,,,
119,6,6,6,6,5,6,6,6,13,5,6,6,6,4,9,,,,,,
120,7,12,9,13,4,8,11,13,10,14,9,6,6,7,8,,,,,,
121,12,3,0,0,13,13,12,0,0,13,4,14,0,0,5,,,,,,
122,6,13,10,12,14,9,13,8,1,8,14,13,10,11,8,,,,,,
123,6,13,2,4,7,13,11,9,11,7,12,1,4,14,7,,,,,,
124,12,0,10,6,7,12,0,7,8,6,12,0,9,10,7,,,,,,
125,7,5,13,14,10,7,11,12,8,12,7,6,8,5,12,,,,,,
126,9,12,14,10,13,3,2,14,7,8,10,9,14,5,8,,,,,,
127,9,13,11,10,4,14,13,10,4,7,6,13,8,6,7,,,,,,
128,9,12,9,3,8,1,8,3,11,8,10,11,10,6,12,,,,,,
129,8,7,8,0,14,4,13,10,0,11,14,4,2,0,5,,,,,,
130,9,5,1,0,9,13,5,11,14,8,12,5,8,10,9,,,,,,
131,11,8,11,0,7,11,10,11,0,13,11,12,11,0,7,,,,,,
132,13,0,10,9,9,14,0,10,4,6,7,0,10,0,6,,,,,,
133,10,13,14,3,10,10,4,13,11,10,10,8,6,6,10,,,,,,
134,14,14,14,7,8,11,10,6,13,5,13,8,7,1,8,,,,,,
135,13,11,5,2,13,12,8,12,10,7,8,4,9,4,13,,,,,,
136,4,9,9,9,4,13,9,9,9,5,5,14,9,4,4,,,,,,
137,12,4,8,9,13,11,5,13,4,13,8,6,13,14,4,,,,,,
138,9,10,8,9,12,5,10,7,7,9,9,10,14,5,9,,,,,,
139,7,0,12,5,11,13,0,12,9,11,12,11,12,7,4,,,,,,
140,6,11,10,8,7,9,5,12,5,7,8,10,0,9,7,,,,,,
141,13,14,12,14,7,5,4,12,9,10,6,10,12,11,7,,,,,,
142,6,6,6,2,4,13,6,6,10,4,12,6,6,4,14,,,,,,
143,7,14,13,9,5,6,8,6,9,4,14,12,7,9,7,,,,,,
144,5,5,8,5,13,13,12,8,11,7,12,10,8,7,13,,,,,,
145,9,5,0,0,12,5,5,0,14,9,5,5,0,10,9,,,,,,
146,10,10,9,6,5,6,4,9,8,5,9,6,9,10,4,,,,,,
147,10,5,5,13,4,14,5,5,10,14,7,5,5,7,4,,,,,,
148,13,6,13,4,14,13,11,13,9,7,13,8,13,6,14,,,,,,
149,8,7,5,3,6,7,14,6,12,14,10,13,8,7,14,,,,,,
150,12,4,7,9,8,5,5,12,0,5,6,6,8,0,8,,,,,,
151,5,4,5,14,14,5,7,6,5,8,5,12,8,5,8,,,,,,
152,6,14,6,14,11,6,7,6,11,13,6,11,6,13,9,,,,,,
153,9,14,7,7,9,9,4,13,12,9,7,11,10,14,12,,,,,,
154,14,14,10,2,9,14,14,7,11,9,14,14,4,6,5,,,,,,
155,4,0,12,12,14,14,0,11,14,5,6,12,2,5,14,,,,,,
156,7,10,14,5,13,6,10,13,4,8,12,10,6,7,12,,,,,,
157,6,6,7,14,4,6,6,9,4,14,6,6,5,7,4,,,,,,
158,13,7,10,4,10,14,14,10,12,10,13,11,10,14,10,,,,,,
159,4,9,11,5,9,4,5,4,10,8,4,8,4,7,9,,,,,,
160,5,5,11,12,7,8,6,10,12,14,11,4,8,10,8,,,,,,
161,13,11,13,14,11,13,4,13,5,12,13,9,13,10,12,,,,,,
162,10,0,13,9,6,5,4,13,0,9,10,8,13,0,9,,,,,,
163,5,13,14,9,8,10,13,12,7,12,6,13,6,4,8,,,,,,
164,9,8,14,8,5,14,4,13,11,9,9,4,8,10,5,,,,,,
165,5,5,5,7,9,5,5,5,9,6,14,5,5,4,13,,,,,,
166,10,10,7,5,11,7,12,13,4,11,6,9,4,12,11,,,,,,
167,12,0,12,10,13,12,0,12,7,7,12,11,12,5,13,,,,,,
168,8,10,4,8,4,8,1,14,8,11,8,11,9,12,4,,,,,,
169,6,13,0,9,12,7,9,4,10,12,13,8,10,7,12,,,,,,
170,6,6,5,13,6,6,6,12,14,6,6,6,9,11,6,,,,,,
171,6,8,12,10,10,7,14,12,7,13,13,11,12,5,4,,,,,,
172,14,12,11,12,6,14,9,2,13,6,14,6,13,5,12,,,,,,
173,5,11,6,11,9,12,14,6,2,5,6,4,6,10,9,,,,,,
174,5,12,5,12,12,8,12,10,10,12,11,12,2,5,12,,,,,,
175,5,12,5,7,12,5,0,5,6,13,5,0,5,11,13,,,,,,
176,12,0,8,5,7,13,0,10,9,7,13,4,4,7,6,,,,,,
177,13,5,11,1,13,12,6,8,12,13,7,12,11,6,8,,,,,,
178,12,7,9,14,12,7,7,5,0,4,7,7,9,0,12,,,,,,
179,14,7,9,8,11,1,7,5,12,11,12,7,7,6,14,,,,,,
180,12,8,12,7,10,12,14,12,11,7,12,11,12,1,10,,,,,,
181,7,5,11,5,6,8,5,5,7,6,9,5,5,6,13,,,,,,
182,5,12,12,14,8,14,12,12,9,5,13,12,12,10,8,,,,,,
183,13,10,11,5,13,12,7,12,7,9,8,8,9,6,11,,,,,,
184,8,4,11,13,10,11,4,7,8,5,5,4,14,7,9,,,,,,
185,5,9,6,10,9,6,9,7,7,9,14,9,13,5,9,,,,,,
186,5,0,10,14,9,5,0,1,4,12,5,13,11,11,4,,,,,,
187,4,4,10,13,9,4,4,1,8,9,4,4,11,7,7,,,,,,
188,11,14,11,8,14,7,11,13,7,8,6,0,0,12,8,,,,,,
189,12,10,9,12,7,11,9,5,6,7,10,13,9,14,7,,,,,,
190,6,10,4,6,9,5,3,14,10,9,13,11,6,13,10,,,,,,
191,5,11,8,9,6,14,11,4,7,7,13,11,7,12,6,,,,,,
192,5,8,10,6,12,6,14,8,8,12,9,11,12,12,12,,,,,,
193,11,5,6,14,6,4,5,12,5,13,11,5,4,5,5,,,,,,
194,6,14,12,6,7,6,4,4,13,11,6,5,5,4,13,,,,,,
195,14,9,8,7,4,5,12,11,13,4,8,0,7,3,4,,,,,,
196,7,14,0,9,12,14,14,0,6,9,14,14,0,8,12,,,,,,
197,13,12,13,9,13,13,9,13,0,13,14,8,13,0,13,,,,,,
198,5,8,12,10,7,13,12,11,4,7,12,9,5,6,11,,,,,,
199,13,4,14,10,11,12,11,13,7,11,12,9,6,5,12,,,,,,
200,14,0,14,5,12,14,12,14,10,11,14,8,14,12,7,,,,,,
201,8,4,10,9,14,4,13,12,14,6,12,10,0,0,13,,,,,,
